id,FACILITY_NAME,FACILITY_ID,INDUSTRY_TYPE,NAICS_CODE,YEAR,POLLUTANT,LBS_EMITTED,TONS_EMITTED,x,y
3172,Superior Plating Inc,5300312,Manufacturing,332813,2006,Carbon Monoxide,5084.5,2.54,479765.4241370866,4981843.11868737
3173,Superior Plating Inc,5300312,Manufacturing,332813,2006,Nitrogen Oxides,141450.0,70.72,479765.4241370866,4981843.11868737
3174,Superior Plating Inc,5300312,Manufacturing,332813,2006,PM Primary,470.48,0.24,479765.4241370866,4981843.11868737
3175,Superior Plating Inc,5300312,Manufacturing,332813,2006,PM10 Primary,470.48,0.24,479765.4241370866,4981843.11868737
3176,Superior Plating Inc,5300312,Manufacturing,332813,2006,Sulfur Dioxide,6285.4,3.14,479765.4241370866,4981843.11868737
3177,Superior Plating Inc,5300312,Manufacturing,332813,2006,Volatile Organic Compounds,3082.9,1.54,479765.4241370866,4981843.11868737
3178,Superior Plating Inc,5300312,Manufacturing,332813,2006,Lead,0.030265,0.0,479765.4241370866,4981843.11868737
3242,Target Center,5301096,Other,711211,2006,Carbon Monoxide,120.0,0.06,478247.1446267563,4980721.243679938
3243,Target Center,5301096,Other,711211,2006,Nitrogen Oxides,580.0,0.29,478247.1446267563,4980721.243679938
3244,Target Center,5301096,Other,711211,2006,PM Primary,40.0,0.02,478247.1446267563,4980721.243679938
3245,Target Center,5301096,Other,711211,2006,PM10 Primary,40.0,0.02,478247.1446267563,4980721.243679938
3246,Target Center,5301096,Other,711211,2006,Sulfur Dioxide,40.0,0.02,478247.1446267563,4980721.243679938
3247,Target Center,5301096,Other,711211,2006,Volatile Organic Compounds,40.0,0.02,478247.1446267563,4980721.243679938
3248,Target Center,5301096,Other,711211,2006,Lead,0.0,0.0,478247.1446267563,4980721.243679938
3249,Target Plaza T0549,5301053,Other,45211,2006,Carbon Monoxide,1060.0,0.53,478269.7925760037,4980102.260059592
3250,Target Plaza T0549,5301053,Other,45211,2006,Nitrogen Oxides,4900.0,2.45,478269.7925760037,4980102.260059592
3251,Target Plaza T0549,5301053,Other,45211,2006,PM Primary,340.0,0.17,478269.7925760037,4980102.260059592
3252,Target Plaza T0549,5301053,Other,45211,2006,PM10 Primary,340.0,0.17,478269.7925760037,4980102.260059592
3253,Target Plaza T0549,5301053,Other,45211,2006,Sulfur Dioxide,320.0,0.16,478269.7925760037,4980102.260059592
3254,Target Plaza T0549,5301053,Other,45211,2006,Volatile Organic Compounds,400.0,0.2,478269.7925760037,4980102.260059592
3255,Target Plaza T0549,5301053,Other,45211,2006,Lead,0.0,0.0,478269.7925760037,4980102.260059592
3256,Target Financial Services,5300813,Other,522291,2006,Carbon Monoxide,2780.0,1.39,474247.00283912977,4979523.538878169
3257,Target Financial Services,5300813,Other,522291,2006,Nitrogen Oxides,5480.0,2.74,474247.00283912977,4979523.538878169
3258,Target Financial Services,5300813,Other,522291,2006,PM Primary,420.0,0.21,474247.00283912977,4979523.538878169
3259,Target Financial Services,5300813,Other,522291,2006,PM10 Primary,400.0,0.2,474247.00283912977,4979523.538878169
3260,Target Financial Services,5300813,Other,522291,2006,Sulfur Dioxide,420.0,0.21,474247.00283912977,4979523.538878169
3261,Target Financial Services,5300813,Other,522291,2006,Volatile Organic Compounds,360.0,0.18,474247.00283912977,4979523.538878169
3262,Target Financial Services,5300813,Other,522291,2006,Lead,0.0,0.0,474247.00283912977,4979523.538878169
3284,Modular Office Solutions,5300604,Manufacturing,337214,2006,Carbon Monoxide,560.0,0.28,482918.7348254251,4982228.953653966
3285,Modular Office Solutions,5300604,Manufacturing,337214,2006,Nitrogen Oxides,680.0,0.34,482918.7348254251,4982228.953653966
3286,Modular Office Solutions,5300604,Manufacturing,337214,2006,PM Primary,300.0,0.15,482918.7348254251,4982228.953653966
3287,Modular Office Solutions,5300604,Manufacturing,337214,2006,PM10 Primary,60.0,0.03,482918.7348254251,4982228.953653966
3288,Modular Office Solutions,5300604,Manufacturing,337214,2006,Sulfur Dioxide,0.0,0.0,482918.7348254251,4982228.953653966
3289,Modular Office Solutions,5300604,Manufacturing,337214,2006,Volatile Organic Compounds,6400.0,3.2,482918.7348254251,4982228.953653966
3290,Modular Office Solutions,5300604,Manufacturing,337214,2006,Lead,0.0,0.0,482918.7348254251,4982228.953653966
3382,Minneapolis Community and Technical College,5300403,Other,61131,2006,Carbon Monoxide,3080.0,1.54,477684.7202689664,4979967.782925283
3383,Minneapolis Community and Technical College,5300403,Other,61131,2006,Nitrogen Oxides,3980.0,1.99,477684.7202689664,4979967.782925283
3384,Minneapolis Community and Technical College,5300403,Other,61131,2006,PM Primary,320.0,0.16,477684.7202689664,4979967.782925283
3385,Minneapolis Community and Technical College,5300403,Other,61131,2006,PM10 Primary,320.0,0.16,477684.7202689664,4979967.782925283
3386,Minneapolis Community and Technical College,5300403,Other,61131,2006,Sulfur Dioxide,180.0,0.09,477684.7202689664,4979967.782925283
3387,Minneapolis Community and Technical College,5300403,Other,61131,2006,Volatile Organic Compounds,720.0,0.36,477684.7202689664,4979967.782925283
3388,Minneapolis Community and Technical College,5300403,Other,61131,2006,Lead,0.0,0.0,477684.7202689664,4979967.782925283
3536,400/500 Stinson Blvd,5301114,Other,541512,2006,Carbon Monoxide,1780.0,0.89,482098.6746944061,4982237.3268093
3537,400/500 Stinson Blvd,5301114,Other,541512,2006,Nitrogen Oxides,6020.0,3.01,482098.6746944061,4982237.3268093
3538,400/500 Stinson Blvd,5301114,Other,541512,2006,PM Primary,420.0,0.21,482098.6746944061,4982237.3268093
3539,400/500 Stinson Blvd,5301114,Other,541512,2006,PM10 Primary,420.0,0.21,482098.6746944061,4982237.3268093
3540,400/500 Stinson Blvd,5301114,Other,541512,2006,Sulfur Dioxide,340.0,0.17,482098.6746944061,4982237.3268093
3541,400/500 Stinson Blvd,5301114,Other,541512,2006,Volatile Organic Compounds,460.0,0.23,482098.6746944061,4982237.3268093
3542,400/500 Stinson Blvd,5301114,Other,541512,2006,Lead,0.0,0.0,482098.6746944061,4982237.3268093
3648,Kaufman Container,5300998,Manufacturing,323113,2006,Carbon Monoxide,180.0,0.09,481534.1811799457,4982117.99542277
3649,Kaufman Container,5300998,Manufacturing,323113,2006,Nitrogen Oxides,800.0,0.4,481534.1811799457,4982117.99542277
3650,Kaufman Container,5300998,Manufacturing,323113,2006,PM Primary,100.0,0.05,481534.1811799457,4982117.99542277
3651,Kaufman Container,5300998,Manufacturing,323113,2006,PM10 Primary,100.0,0.05,481534.1811799457,4982117.99542277
3652,Kaufman Container,5300998,Manufacturing,323113,2006,Sulfur Dioxide,0.0,0.0,481534.1811799457,4982117.99542277
3653,Kaufman Container,5300998,Manufacturing,323113,2006,Volatile Organic Compounds,4000.0,2.0,481534.1811799457,4982117.99542277
3654,Kaufman Container,5300998,Manufacturing,323113,2006,Lead,0.0,0.0,481534.1811799457,4982117.99542277
4005,Weather-Rite LLC - Minneapolis,5300840,Manufacturing,333411,2006,Carbon Monoxide,0.0,0.0,477957.3413111823,4981344.391180429
4006,Weather-Rite LLC - Minneapolis,5300840,Manufacturing,333411,2006,Nitrogen Oxides,0.0,0.0,477957.3413111823,4981344.391180429
4007,Weather-Rite LLC - Minneapolis,5300840,Manufacturing,333411,2006,PM Primary,0.0,0.0,477957.3413111823,4981344.391180429
4008,Weather-Rite LLC - Minneapolis,5300840,Manufacturing,333411,2006,PM10 Primary,0.0,0.0,477957.3413111823,4981344.391180429
4009,Weather-Rite LLC - Minneapolis,5300840,Manufacturing,333411,2006,Sulfur Dioxide,0.0,0.0,477957.3413111823,4981344.391180429
4010,Weather-Rite LLC - Minneapolis,5300840,Manufacturing,333411,2006,Volatile Organic Compounds,17240.0,8.62,477957.3413111823,4981344.391180429
4011,Weather-Rite LLC - Minneapolis,5300840,Manufacturing,333411,2006,Lead,0.0,0.0,477957.3413111823,4981344.391180429
4026,Aaron Carlson Corp,5300796,Manufacturing,321918,2006,Carbon Monoxide,1380.0,0.69,480652.8521988718,4983328.85691192
4027,Aaron Carlson Corp,5300796,Manufacturing,321918,2006,Nitrogen Oxides,480.0,0.24,480652.8521988718,4983328.85691192
4028,Aaron Carlson Corp,5300796,Manufacturing,321918,2006,PM Primary,14340.0,7.17,480652.8521988718,4983328.85691192
4029,Aaron Carlson Corp,5300796,Manufacturing,321918,2006,PM10 Primary,13500.0,6.75,480652.8521988718,4983328.85691192
4030,Aaron Carlson Corp,5300796,Manufacturing,321918,2006,Sulfur Dioxide,60.0,0.03,480652.8521988718,4983328.85691192
4031,Aaron Carlson Corp,5300796,Manufacturing,321918,2006,Volatile Organic Compounds,28420.0,14.21,480652.8521988718,4983328.85691192
4032,Aaron Carlson Corp,5300796,Manufacturing,321918,2006,Lead,0.0,0.0,480652.8521988718,4983328.85691192
4040,Abbott Northwestern Hospital,5300061,Other,62211,2006,Carbon Monoxide,18551.0,9.28,479373.20763149596,4977840.335139069
4041,Abbott Northwestern Hospital,5300061,Other,62211,2006,Nitrogen Oxides,52028.0,26.01,479373.20763149596,4977840.335139069
4042,Abbott Northwestern Hospital,5300061,Other,62211,2006,PM Primary,12954.0,6.48,479373.20763149596,4977840.335139069
4043,Abbott Northwestern Hospital,5300061,Other,62211,2006,PM10 Primary,9012.5,4.51,479373.20763149596,4977840.335139069
4044,Abbott Northwestern Hospital,5300061,Other,62211,2006,Sulfur Dioxide,149330.0,74.67,479373.20763149596,4977840.335139069
4045,Abbott Northwestern Hospital,5300061,Other,62211,2006,Volatile Organic Compounds,1919.0,0.96,479373.20763149596,4977840.335139069
4046,Abbott Northwestern Hospital,5300061,Other,62211,2006,Lead,1.1283,0.0,479373.20763149596,4977840.335139069
4054,Accenture Tower,5300009,Other,51919,2006,Carbon Monoxide,40.0,0.02,478941.61683493806,4980140.1119983345
4055,Accenture Tower,5300009,Other,51919,2006,Nitrogen Oxides,200.0,0.1,478941.61683493806,4980140.1119983345
4056,Accenture Tower,5300009,Other,51919,2006,PM Primary,20.0,0.01,478941.61683493806,4980140.1119983345
4057,Accenture Tower,5300009,Other,51919,2006,PM10 Primary,20.0,0.01,478941.61683493806,4980140.1119983345
4058,Accenture Tower,5300009,Other,51919,2006,Sulfur Dioxide,20.0,0.01,478941.61683493806,4980140.1119983345
4059,Accenture Tower,5300009,Other,51919,2006,Volatile Organic Compounds,20.0,0.01,478941.61683493806,4980140.1119983345
4060,Accenture Tower,5300009,Other,51919,2006,Lead,0.0,0.0,478941.61683493806,4980140.1119983345
4061,Acme Foundry Co,5300017,Manufacturing,331511,2006,Carbon Monoxide,0.0,0.0,481413.39188711037,4976878.730988881
4062,Acme Foundry Co,5300017,Manufacturing,331511,2006,Nitrogen Oxides,180.0,0.09,481413.39188711037,4976878.730988881
4063,Acme Foundry Co,5300017,Manufacturing,331511,2006,PM Primary,1460.0,0.73,481413.39188711037,4976878.730988881
4064,Acme Foundry Co,5300017,Manufacturing,331511,2006,PM10 Primary,320.0,0.16,481413.39188711037,4976878.730988881
4065,Acme Foundry Co,5300017,Manufacturing,331511,2006,Sulfur Dioxide,100.0,0.05,481413.39188711037,4976878.730988881
4066,Acme Foundry Co,5300017,Manufacturing,331511,2006,Volatile Organic Compounds,1000.0,0.5,481413.39188711037,4976878.730988881
4067,Acme Foundry Co,5300017,Manufacturing,331511,2006,Lead,0.0,0.0,481413.39188711037,4976878.730988881
4152,ADM Milling - Atkinson Flour Mill,5300085,Manufacturing,311211,2006,Carbon Monoxide,200.0,0.1,481946.8393337181,4975810.768001312
4153,ADM Milling - Atkinson Flour Mill,5300085,Manufacturing,311211,2006,Nitrogen Oxides,960.0,0.48,481946.8393337181,4975810.768001312
4154,ADM Milling - Atkinson Flour Mill,5300085,Manufacturing,311211,2006,PM Primary,48340.0,24.17,481946.8393337181,4975810.768001312
4155,ADM Milling - Atkinson Flour Mill,5300085,Manufacturing,311211,2006,PM10 Primary,28680.0,14.34,481946.8393337181,4975810.768001312
4156,ADM Milling - Atkinson Flour Mill,5300085,Manufacturing,311211,2006,Sulfur Dioxide,80.0,0.04,481946.8393337181,4975810.768001312
4157,ADM Milling - Atkinson Flour Mill,5300085,Manufacturing,311211,2006,Volatile Organic Compounds,5240.0,2.62,481946.8393337181,4975810.768001312
4158,ADM Milling - Atkinson Flour Mill,5300085,Manufacturing,311211,2006,Lead,0.0,0.0,481946.8393337181,4975810.768001312
4159,ADM Milling Co - Nokomis Flour Mill,5300084,Manufacturing,311211,2006,Carbon Monoxide,200.0,0.1,481750.7204641492,4976211.237389442
4160,ADM Milling Co - Nokomis Flour Mill,5300084,Manufacturing,311211,2006,Nitrogen Oxides,900.0,0.45,481750.7204641492,4976211.237389442
4161,ADM Milling Co - Nokomis Flour Mill,5300084,Manufacturing,311211,2006,PM Primary,26080.0,13.04,481750.7204641492,4976211.237389442
4162,ADM Milling Co - Nokomis Flour Mill,5300084,Manufacturing,311211,2006,PM10 Primary,15620.0,7.81,481750.7204641492,4976211.237389442
4163,ADM Milling Co - Nokomis Flour Mill,5300084,Manufacturing,311211,2006,Sulfur Dioxide,60.0,0.03,481750.7204641492,4976211.237389442
4164,ADM Milling Co - Nokomis Flour Mill,5300084,Manufacturing,311211,2006,Volatile Organic Compounds,2860.0,1.43,481750.7204641492,4976211.237389442
4165,ADM Milling Co - Nokomis Flour Mill,5300084,Manufacturing,311211,2006,Lead,0.0,0.0,481750.7204641492,4976211.237389442
4376,CSC Property LLC/Ameriprise Financial,5301012,Other,51919,2006,Carbon Monoxide,360.0,0.18,478759.58529064857,4979922.435195566
4377,CSC Property LLC/Ameriprise Financial,5301012,Other,51919,2006,Nitrogen Oxides,1640.0,0.82,478759.58529064857,4979922.435195566
4378,CSC Property LLC/Ameriprise Financial,5301012,Other,51919,2006,PM Primary,120.0,0.06,478759.58529064857,4979922.435195566
4379,CSC Property LLC/Ameriprise Financial,5301012,Other,51919,2006,PM10 Primary,120.0,0.06,478759.58529064857,4979922.435195566
4380,CSC Property LLC/Ameriprise Financial,5301012,Other,51919,2006,Sulfur Dioxide,100.0,0.05,478759.58529064857,4979922.435195566
4381,CSC Property LLC/Ameriprise Financial,5301012,Other,51919,2006,Volatile Organic Compounds,140.0,0.07,478759.58529064857,4979922.435195566
4382,CSC Property LLC/Ameriprise Financial,5301012,Other,51919,2006,Lead,0.0,0.0,478759.58529064857,4979922.435195566
4425,Curwood Minnesota LLC - Minneapolis,5300020,Pulp & Paper,322221,2006,Carbon Monoxide,1094.1,0.55,482615.6038528489,4979777.317134096
4426,Curwood Minnesota LLC - Minneapolis,5300020,Pulp & Paper,322221,2006,Nitrogen Oxides,2769.3,1.38,482615.6038528489,4979777.317134096
4427,Curwood Minnesota LLC - Minneapolis,5300020,Pulp & Paper,322221,2006,PM Primary,206.47,0.1,482615.6038528489,4979777.317134096
4428,Curwood Minnesota LLC - Minneapolis,5300020,Pulp & Paper,322221,2006,PM10 Primary,206.47,0.1,482615.6038528489,4979777.317134096
4429,Curwood Minnesota LLC - Minneapolis,5300020,Pulp & Paper,322221,2006,Sulfur Dioxide,17.043,0.01,482615.6038528489,4979777.317134096
4430,Curwood Minnesota LLC - Minneapolis,5300020,Pulp & Paper,322221,2006,Volatile Organic Compounds,61458.0,30.73,482615.6038528489,4979777.317134096
4431,Curwood Minnesota LLC - Minneapolis,5300020,Pulp & Paper,322221,2006,Lead,0.013425,0.0,482615.6038528489,4979777.317134096
4572,General Mills Operations - Elevator T,5300163,Other,42451,2006,Carbon Monoxide,0.0,0.0,481909.720208096,4976053.575632026
4573,General Mills Operations - Elevator T,5300163,Other,42451,2006,Nitrogen Oxides,0.0,0.0,481909.720208096,4976053.575632026
4574,General Mills Operations - Elevator T,5300163,Other,42451,2006,PM Primary,1540.0,0.77,481909.720208096,4976053.575632026
4575,General Mills Operations - Elevator T,5300163,Other,42451,2006,PM10 Primary,540.0,0.27,481909.720208096,4976053.575632026
4576,General Mills Operations - Elevator T,5300163,Other,42451,2006,Sulfur Dioxide,0.0,0.0,481909.720208096,4976053.575632026
4577,General Mills Operations - Elevator T,5300163,Other,42451,2006,Volatile Organic Compounds,0.0,0.0,481909.720208096,4976053.575632026
4578,General Mills Operations - Elevator T,5300163,Other,42451,2006,Lead,0.0,0.0,481909.720208096,4976053.575632026
4593,General Mills Operations Inc - Purity,5300045,Manufacturing,311211,2006,Carbon Monoxide,2860.0,1.43,480358.1711857429,4983000.099468675
4594,General Mills Operations Inc - Purity,5300045,Manufacturing,311211,2006,Nitrogen Oxides,3440.0,1.72,480358.1711857429,4983000.099468675
4595,General Mills Operations Inc - Purity,5300045,Manufacturing,311211,2006,PM Primary,38480.0,19.24,480358.1711857429,4983000.099468675
4596,General Mills Operations Inc - Purity,5300045,Manufacturing,311211,2006,PM10 Primary,14740.0,7.37,480358.1711857429,4983000.099468675
4597,General Mills Operations Inc - Purity,5300045,Manufacturing,311211,2006,Sulfur Dioxide,100.0,0.05,480358.1711857429,4983000.099468675
4598,General Mills Operations Inc - Purity,5300045,Manufacturing,311211,2006,Volatile Organic Compounds,180.0,0.09,480358.1711857429,4983000.099468675
4599,General Mills Operations Inc - Purity,5300045,Manufacturing,311211,2006,Lead,0.0,0.0,480358.1711857429,4983000.099468675
4719,Gopher State Litho Corp,5300475,Other,51112,2006,Carbon Monoxide,160.0,0.08,482245.3792537637,4975343.368018343
4720,Gopher State Litho Corp,5300475,Other,51112,2006,Nitrogen Oxides,680.0,0.34,482245.3792537637,4975343.368018343
4721,Gopher State Litho Corp,5300475,Other,51112,2006,PM Primary,20.0,0.01,482245.3792537637,4975343.368018343
4722,Gopher State Litho Corp,5300475,Other,51112,2006,PM10 Primary,20.0,0.01,482245.3792537637,4975343.368018343
4723,Gopher State Litho Corp,5300475,Other,51112,2006,Sulfur Dioxide,0.0,0.0,482245.3792537637,4975343.368018343
4724,Gopher State Litho Corp,5300475,Other,51112,2006,Volatile Organic Compounds,29820.0,14.91,482245.3792537637,4975343.368018343
4725,Gopher State Litho Corp,5300475,Other,51112,2006,Lead,0.0,0.0,482245.3792537637,4975343.368018343
4733,Graco - Riverside,5300800,Manufacturing,333911,2006,Carbon Monoxide,1160.0,0.58,478529.66748959786,4982675.443329814
4734,Graco - Riverside,5300800,Manufacturing,333911,2006,Nitrogen Oxides,2640.0,1.32,478529.66748959786,4982675.443329814
4735,Graco - Riverside,5300800,Manufacturing,333911,2006,PM Primary,28460.0,14.23,478529.66748959786,4982675.443329814
4736,Graco - Riverside,5300800,Manufacturing,333911,2006,PM10 Primary,28460.0,14.23,478529.66748959786,4982675.443329814
4737,Graco - Riverside,5300800,Manufacturing,333911,2006,Sulfur Dioxide,20.0,0.01,478529.66748959786,4982675.443329814
4738,Graco - Riverside,5300800,Manufacturing,333911,2006,Volatile Organic Compounds,44280.0,22.14,478529.66748959786,4982675.443329814
4739,Graco - Riverside,5300800,Manufacturing,333911,2006,Lead,0.0,0.0,478529.66748959786,4982675.443329814
4796,R&D Systems Inc,5301131,Manufacturing,325414,2006,Carbon Monoxide,3380.0,1.69,481942.127799814,4982520.468907344
